Course ID,Discipline,Course Name,SME Name,Institute,"
Co-ordinating Institute",Duration,Type of course,Start date,End date,Exam date,Enrollment End date,Exam Registration End date,UG/PG,Core/Elective,FDP,Applicable NPTEL Domain,Click here to Join the course,Current course ID,Old course URL,Old Course ID,Course ID,NPTEL URL
noc25-cs21,Computer Science and Engineering,Deep Learning - IIT Ropar,Prof. Sudarshan Iyengar,IIT Ropar,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Artificial Intelligence
Data Science
Robotics",https://onlinecourses.nptel.ac.in/noc25_cs21/preview,noc25_cs21,https://onlinecourses.nptel.ac.in/noc24_cs114/preview,https://onlinecourses.nptel.ac.in/noc24_cs114/preview,noc24_cs114,
noc25-cs23,Computer Science and Engineering,Design and analysis of algorithms,Prof. Madhavan Mukund,CMI,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG,Elective,Yes,Foundations of Computing,https://onlinecourses.nptel.ac.in/noc25_cs23/preview,noc25_cs23,https://onlinecourses.nptel.ac.in/noc24_cs79/preview,https://onlinecourses.nptel.ac.in/noc24_cs79/preview,noc24_cs79,
noc25-cs24,Computer Science and Engineering,Design and Engineering of Computer Systems,Prof. Mythili Vutukuru,IIT Bombay,IIT Bombay,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Systems,https://onlinecourses.nptel.ac.in/noc25_cs24/preview,noc25_cs24,https://onlinecourses.nptel.ac.in/noc22_cs38/preview,https://onlinecourses.nptel.ac.in/noc22_cs38/preview,noc22_cs38,
noc25-cs25,Computer Science and Engineering,Digital Design with Verilog,"Prof. Chandan Karfa, 
Prof. Aryabartta Sahu",IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_cs25/preview,noc25_cs25,https://onlinecourses.nptel.ac.in/noc24_cs61/preview,https://onlinecourses.nptel.ac.in/noc24_cs61/preview,noc24_cs61,
noc25-cs26,Computer Science and Engineering,Discrete Mathematics,Prof. Sudarshan Iyengar,IIT Ropar,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,"Foundations of Computing
Foundations of mathematics",https://onlinecourses.nptel.ac.in/noc25_cs26/preview,noc25_cs26,https://onlinecourses.nptel.ac.in/noc24_cs92/preview,https://onlinecourses.nptel.ac.in/noc24_cs92/preview,noc24_cs92,
noc25-cs28,Computer Science and Engineering,Edge Computing,Prof. Rajiv Misra,IIT Patna,IIT Kanpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs28/preview,noc25_cs28,https://onlinecourses.nptel.ac.in/noc24_cs66/preview,https://onlinecourses.nptel.ac.in/noc24_cs66/preview,noc24_cs66,
noc25-cs29,Computer Science and Engineering,Embedded System Design with ARM,"Prof. Indranil Sengupta
Prof .Kamalika Dutta",IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs29/preview,noc25_cs29,https://onlinecourses.nptel.ac.in/noc24_cs24/preview,https://onlinecourses.nptel.ac.in/noc24_cs24/preview,noc24_cs24,
noc25-cs30,Computer Science and Engineering,Embedded Systems Design,Prof. Anupam Basu,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,Robotics,https://onlinecourses.nptel.ac.in/noc25_cs30/preview,noc25_cs30,https://onlinecourses.nptel.ac.in/noc24_cs25/preview,https://onlinecourses.nptel.ac.in/noc24_cs25/preview,noc24_cs25,
noc25-cs31,Computer Science and Engineering,Foundations of Cryptography,Prof. Ashish Choudhury,IIIT Bangalore,IISc Bangalore,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Foundations of Computing
Cyber Security",https://onlinecourses.nptel.ac.in/noc25_cs31/preview,noc25_cs31,https://onlinecourses.nptel.ac.in/noc24_cs01/preview,https://onlinecourses.nptel.ac.in/noc24_cs01/preview,noc24_cs01,
noc25-cs32,Computer Science and Engineering,Foundations of Cyber Physical Systems,Prof. Soumyajit Dey,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs32/preview,noc25_cs32,https://onlinecourses.nptel.ac.in/noc24_cs27/preview,https://onlinecourses.nptel.ac.in/noc24_cs27/preview,noc24_cs27,
noc25-cs33,Computer Science and Engineering,Fundamental Algorithms: Design and Analysis,Prof. Sourav Mukhopadhyay,IIT Kharagpur,IIT Kharagpur,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs33/preview,noc25_cs33,https://onlinecourses.nptel.ac.in/noc24_cs28/preview,https://onlinecourses.nptel.ac.in/noc24_cs28/preview,noc24_cs28,
noc25-cs34,Computer Science and Engineering,Fundamentals of Object Oriented Programming,Prof. Balasubramanian Raman,IIT Roorkee,IIT Roorkee,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Programming,https://onlinecourses.nptel.ac.in/noc25_cs34/preview,noc25_cs34,,,,
noc25-cs35,Computer Science and Engineering,Games and Information,Prof. Ankur A. Kulkarni,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,"Artificial Intelligence
Data Science",https://onlinecourses.nptel.ac.in/noc25_cs35/preview,noc25_cs35,https://onlinecourses.nptel.ac.in/noc24_cs64/preview,https://onlinecourses.nptel.ac.in/noc24_cs64/preview,noc24_cs64,
noc25-cs36,Computer Science and Engineering,Getting Started with Competitive Programming,Prof. Neeldhara Misra,IIT Gandhinagar,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs36/preview,noc25_cs36,https://onlinecourses.nptel.ac.in/noc24_cs103/preview,https://onlinecourses.nptel.ac.in/noc24_cs103/preview,noc24_cs103,
noc25-cs37,Computer Science and Engineering,GPU Architectures and Programming,Prof. Soumyajit Dey,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Systems,https://onlinecourses.nptel.ac.in/noc25_cs37/preview,noc25_cs37,https://onlinecourses.nptel.ac.in/noc24_cs30/preview,https://onlinecourses.nptel.ac.in/noc24_cs30/preview,noc24_cs30,
noc25-cs38,Computer Science and Engineering,Human Computer Interaction (In English),Prof. Rajiv Ratn Shah,IIIT Delhi,IIT Madras,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,"Artificial Intelligence
Programming
Systems",https://onlinecourses.nptel.ac.in/noc25_cs38/preview,noc25_cs38,,,,
noc25-cs39,Computer Science and Engineering,Information Security - 5 - Secure Systems Engineering,Prof. Chester Robeiro,IIT Madras,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Systems
Cyber Security",https://onlinecourses.nptel.ac.in/noc25_cs39/preview,noc25_cs39,https://onlinecourses.nptel.ac.in/noc24_cs31/preview,https://onlinecourses.nptel.ac.in/noc24_cs31/preview,noc24_cs31,
noc25-cs40,Computer Science and Engineering,Introduction to Database Systems,Prof. Sreenivasa Kumar,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,"Programming
Systems",https://onlinecourses.nptel.ac.in/noc25_cs40/preview,noc25_cs40,https://onlinecourses.nptel.ac.in/noc24_cs55/preview,https://onlinecourses.nptel.ac.in/noc24_cs55/preview,noc24_cs55,
noc25-cs41,Computer Science and Engineering,Introduction to Embedded System Design,"Prof. Dhananjay V. Gadre
Prof. Badri N Subudhi",IIT Delhi,IIT Delhi,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs41/preview,noc25_cs41,https://onlinecourses.nptel.ac.in/noc24_cs33/preview,https://onlinecourses.nptel.ac.in/noc24_cs33/preview,noc24_cs33,
noc25-cs42,Computer Science and Engineering,Introduction To Haskell Programming,Prof. S. P Suresh,CMI,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs42/preview,noc25_cs42,https://onlinecourses.nptel.ac.in/noc23_cs94/preview,https://onlinecourses.nptel.ac.in/noc23_cs94/preview,noc23_cs94,
noc25-cs43,Computer Science and Engineering,Introduction To Industry 4.0 And Industrial Internet Of Things,Prof. Sudip Misra,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs43/preview,noc25_cs43,https://onlinecourses.nptel.ac.in/noc24_cs95/preview,https://onlinecourses.nptel.ac.in/noc24_cs95/preview,noc24_cs95,
noc25-cs44,Computer Science and Engineering,Introduction To Internet Of Things,Prof. Sudip Misra,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Programming
Systems",https://onlinecourses.nptel.ac.in/noc25_cs44/preview,noc25_cs44,https://onlinecourses.nptel.ac.in/noc24_cs115/preview,https://onlinecourses.nptel.ac.in/noc24_cs115/preview,noc24_cs115,
noc25-cs46,Computer Science and Engineering,Introduction to Machine Learning,Prof. Balaraman Ravindran,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Artificial Intelligence
Data Science
Programming
Robotics",https://onlinecourses.nptel.ac.in/noc25_cs46/preview,noc25_cs46,https://onlinecourses.nptel.ac.in/noc24_cs101/preview,https://onlinecourses.nptel.ac.in/noc24_cs101/preview,noc24_cs101,
noc25-cs47,Computer Science and Engineering,Introduction to Machine Learning (Tamil),Prof. Arun Rajkumar,IIT Madras,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs47/preview,noc25_cs47,https://onlinecourses.nptel.ac.in/noc24_cs73/preview,https://onlinecourses.nptel.ac.in/noc24_cs73/preview,noc24_cs73,
noc25-cs48,Computer Science and Engineering,Introduction To Soft Computing,Prof. Debasis Samanta,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs48/preview,noc25_cs48,https://onlinecourses.nptel.ac.in/noc24_cs37/preview,https://onlinecourses.nptel.ac.in/noc24_cs37/preview,noc24_cs37,
noc25-cs49,Computer Science and Engineering,Machine Learning for Engineering and science applications,"Prof. Balaji Srinivasan
Prof. Ganapathy Krishnamurthi",IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs49/preview,noc25_cs49,https://onlinecourses.nptel.ac.in/noc24_cs38/preview,https://onlinecourses.nptel.ac.in/noc24_cs38/preview,noc24_cs38,
noc25-cs50,Computer Science and Engineering,"Machine Learning, ML",Prof. Carl Gustaf Jansson,"KTH Royal Institute of Technology, Sweden",IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Robotics,https://onlinecourses.nptel.ac.in/noc25_cs50/preview,noc25_cs50,https://onlinecourses.nptel.ac.in/noc24_cs60/preview,https://onlinecourses.nptel.ac.in/noc24_cs60/preview,noc24_cs60,
noc25-cs51,Computer Science and Engineering,Natural Language Processing,Prof. Pawan Goyal,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Artificial Intelligence
Data Science",https://onlinecourses.nptel.ac.in/noc25_cs51/preview,noc25_cs51,https://onlinecourses.nptel.ac.in/noc24_cs39/preview,https://onlinecourses.nptel.ac.in/noc24_cs39/preview,noc24_cs39,
noc25-cs52,Computer Science and Engineering,"Object Oriented System Development Using UML, Java And Patterns",Prof. Rajib Mall,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Programming,https://onlinecourses.nptel.ac.in/noc25_cs52/preview,noc25_cs52,https://onlinecourses.nptel.ac.in/noc24_cs40/preview,https://onlinecourses.nptel.ac.in/noc24_cs40/preview,noc24_cs40,
noc25-cs53,Computer Science and Engineering,Optimisation for Machine Learning: Theory and Implementation (Hindi),Prof. Pravesh Biyani,IIIT Delhi,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs53/preview,noc25_cs53,https://onlinecourses.nptel.ac.in/noc24_cs41/preview,https://onlinecourses.nptel.ac.in/noc24_cs41/preview,noc24_cs41,
noc25-cs54,Computer Science and Engineering,Parallel Computer Architecture,Prof. Hemangee K. Kapoor,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs54/preview,noc25_cs54,https://onlinecourses.nptel.ac.in/noc24_cs63/preview,https://onlinecourses.nptel.ac.in/noc24_cs63/preview,noc24_cs63,
noc25-cs56,Computer Science and Engineering,Problem Solving Through Programming In C,Prof. Anupam Basu,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs56/preview,noc25_cs56,https://onlinecourses.nptel.ac.in/noc24_cs123/preview,https://onlinecourses.nptel.ac.in/noc24_cs123/preview,noc24_cs123,
noc25-cs57,Computer Science and Engineering,Programming In Java,Prof. Debasis Samanta,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG,Elective,Yes,Programming,https://onlinecourses.nptel.ac.in/noc25_cs57/preview,noc25_cs57,https://onlinecourses.nptel.ac.in/noc24_cs105/preview,https://onlinecourses.nptel.ac.in/noc24_cs105/preview,noc24_cs105,
noc25-cs58,Computer Science and Engineering,Programming in Modern C++,Prof. Partha Pratim Das,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Programming,https://onlinecourses.nptel.ac.in/noc25_cs58/preview,noc25_cs58,https://onlinecourses.nptel.ac.in/noc24_cs125/preview,https://onlinecourses.nptel.ac.in/noc24_cs125/preview,noc24_cs125,
noc25-cs59,Computer Science and Engineering,"Programming, Data Structures And Algorithms Using Python",Prof. Madhavan Mukund,CMI,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG,Elective,Yes,"Computational Biology
Artificial Intelligence
Data Science
Programming
Foundations of Computing",https://onlinecourses.nptel.ac.in/noc25_cs59/preview,noc25_cs59,https://onlinecourses.nptel.ac.in/noc24_cs78/preview,https://onlinecourses.nptel.ac.in/noc24_cs78/preview,noc24_cs78,
noc25-cs60,Computer Science and Engineering,Python for Data Science,Prof. Ragunathan Rengasamy,IIT Madras,IIT Madras,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG,Elective,Yes,"Artificial Intelligence
Data Science",https://onlinecourses.nptel.ac.in/noc25_cs60/preview,noc25_cs60,https://onlinecourses.nptel.ac.in/noc24_cs68/preview,https://onlinecourses.nptel.ac.in/noc24_cs68/preview,noc24_cs68,
noc25-cs61,Computer Science and Engineering,Quantum Algorithms and Cryptography,Prof. Shweta Agrawal,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Cyber Security,https://onlinecourses.nptel.ac.in/noc25_cs61/preview,noc25_cs61,https://onlinecourses.nptel.ac.in/noc23_cs04/preview,https://onlinecourses.nptel.ac.in/noc23_cs04/preview,noc23_cs04,
noc25-cs62,Computer Science and Engineering,Reinforcement Learning,Prof. Balaraman Ravindran,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Artificial Intelligence
Data Science
Robotics",https://onlinecourses.nptel.ac.in/noc25_cs62/preview,noc25_cs62,https://onlinecourses.nptel.ac.in/noc24_cs102/preview,https://onlinecourses.nptel.ac.in/noc24_cs102/preview,noc24_cs102,
noc25-cs63,Computer Science and Engineering,Secure Computation: Part I,Prof. Ashish Choudhury,IIIT Bangalore,IISc Bangalore,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Foundations of Computing
Cyber Security",https://onlinecourses.nptel.ac.in/noc25_cs63/preview,noc25_cs63,https://onlinecourses.nptel.ac.in/noc24_cs07/preview,https://onlinecourses.nptel.ac.in/noc24_cs07/preview,noc24_cs07,
noc25-cs64,Computer Science and Engineering,Selected Topics in Algorithms,Prof. Palash Dey,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs64/preview,noc25_cs64,https://onlinecourses.nptel.ac.in/noc24_cs46/preview,https://onlinecourses.nptel.ac.in/noc24_cs46/preview,noc24_cs46,
noc25-cs65,Computer Science and Engineering,Social Networks,Prof. Sudarshan Iyengar,IIT Ropar,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs65/preview,noc25_cs65,https://onlinecourses.nptel.ac.in/noc24_cs120/preview,https://onlinecourses.nptel.ac.in/noc24_cs120/preview,noc24_cs120,
noc25-cs66,Computer Science and Engineering,Software Testing,Prof. Rajib Mall,IIT Kharagpur,IIT Kharagpur,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs66/preview,noc25_cs66,https://onlinecourses.nptel.ac.in/noc24_cs47/preview,https://onlinecourses.nptel.ac.in/noc24_cs47/preview,noc24_cs47,
noc25-cs67,Computer Science and Engineering,Switching Circuits and Logic Design,Prof. Indranil Sengupta,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs67/preview,noc25_cs67,https://onlinecourses.nptel.ac.in/noc24_cs10/preview,https://onlinecourses.nptel.ac.in/noc24_cs10/preview,noc24_cs10,
noc25-cs68,Computer Science and Engineering,Systems and Usable Security,Prof. Neminath Hubballi,IIT Indore,IIT Madras,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Cyber Security,https://onlinecourses.nptel.ac.in/noc25_cs68/preview,noc25_cs68,https://onlinecourses.nptel.ac.in/noc24_cs48/preview,https://onlinecourses.nptel.ac.in/noc24_cs48/preview,noc24_cs48,
noc25-cs69,Computer Science and Engineering,The Joy of Computing using Python,Prof. Sudarshan Iyengar,IIT Ropar,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs69/preview,noc25_cs69,https://onlinecourses.nptel.ac.in/noc24_cs113/preview,https://onlinecourses.nptel.ac.in/noc24_cs113/preview,noc24_cs113,
noc25-cs70,Computer Science and Engineering,Theory of Computation,Prof. Subrahmanyam Kalyanasundaram,IIT Hyderabad,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_cs70/preview,noc25_cs70,https://onlinecourses.nptel.ac.in/noc24_cs49/preview,https://onlinecourses.nptel.ac.in/noc24_cs49/preview,noc24_cs49,
noc25-cs72,Computer Science And Engineering,User-centric Computing For Human-Computer Interaction,Prof. Samit Bhattacharya,IIT Guwahati,IIT Guwahati,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs72/preview,noc25_cs72,https://onlinecourses.nptel.ac.in/noc24_cs50/preview,https://onlinecourses.nptel.ac.in/noc24_cs50/preview,noc24_cs50,
noc25-cs73,Computer Science and Engineering,VLSI Physical Design,Prof. Indranil Sengupta,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,VLSI design,https://onlinecourses.nptel.ac.in/noc25_cs73/preview,noc25_cs73,https://onlinecourses.nptel.ac.in/noc22_cs50/preview,https://onlinecourses.nptel.ac.in/noc22_cs50/preview,noc22_cs50,
noc25-cs74,Computer Science and Engineering,Wireless Ad Hoc and Sensor Networks,Prof. Sudip Misra,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs74/preview,noc25_cs74,https://onlinecourses.nptel.ac.in/noc18_cs09/preview,https://onlinecourses.nptel.ac.in/noc18_cs09/preview,noc18_cs09,
noc25-cs75,Computer Science and Engineering,Foundation of Cloud IoT Edge ML,Prof. Rajiv Misra,IIT Patna,IIT Kanpur,8 Weeks,Rerun,17 02 2025,11 04 2025,26 04 2025,17 02 2025,24 02 2025,UG/PG,Elective,Yes,Systems,https://onlinecourses.nptel.ac.in/noc25_cs75/preview,noc25_cs75,https://onlinecourses.nptel.ac.in/noc24_cs26/preview,https://onlinecourses.nptel.ac.in/noc24_cs26/preview,noc24_cs26,
noc25-cs77,Computer Science and Engineering,Linear programming and its applications to computer science,Prof. Rajat Mittal,IIT Kanpur,IIT Kanpur,8 Weeks,Rerun,17 02 2025,11 04 2025,3 05 2025,17 02 2025,24 02 2025,UG/PG,Elective,Yes,Data Science,https://onlinecourses.nptel.ac.in/noc25_cs77/preview,noc25_cs77,https://onlinecourses.nptel.ac.in/noc24_cs03/preview,https://onlinecourses.nptel.ac.in/noc24_cs03/preview,noc24_cs03,
noc25-cs78,Computer Science and Engineering,Real Time Operating System,Prof. Rajib Mall,IIT Kharagpur,IIT Kharagpur,4 Weeks,Rerun,17 02 2025,14 03 2025,26 04 2025,17 02 2025,24 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_cs78/preview,noc25_cs78,https://onlinecourses.nptel.ac.in/noc21_cs10/preview,https://onlinecourses.nptel.ac.in/noc21_cs10/preview,noc21_cs10,
noc25-ee16,Computer Science and Engineering,Deep Learning,Prof. Prabir Kumar Biswas,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Artificial Intelligence
Data Science
Robotics",https://onlinecourses.nptel.ac.in/noc25_ee16/preview,noc25_ee16,https://onlinecourses.nptel.ac.in/noc24_ee04/preview,https://onlinecourses.nptel.ac.in/noc24_ee04/preview,noc24_ee04,
